trip_id,user_id,driver_id,city,state,request_time,pickup_time,dropoff_time,distance_km,base_fare,surge_multiplier,surge_amount,discount,tolls,fare_total,ride_category,payment_method,status,wait_time_min,trip_time_min,rating,vehicle
2017,user_668,driver_338,Recife,SP,2024-07-28 06:45:00,2024-07-28 06:54:00,2024-07-28 07:27:00,16.33,31.15,1.5,15.57,3.28,7.28,50.72,Uber Comfort,Pix,Concluída,9,33,4.0,Argo
2018,user_541,driver_384,Belo Horizonte,PE,2024-10-03 09:37:00,2024-10-03 09:38:00,2024-10-03 10:10:00,13.32,32.92,1.0,0.0,2.19,7.0,37.73,Uber Comfort,Cartão,Concluída,1,32,4.3,Civic
2019,user_1141,driver_460,Rio de Janeiro,SP,2024-01-13 17:06:00,2024-01-13 17:14:00,2024-01-13 17:50:00,19.47,33.52,2.0,33.52,3.08,3.49,67.45,Uber Black,Pix,Concluída,8,36,4.0,HB20
2020,user_716,driver_157,Recife,SP,2024-07-11 06:02:00,2024-07-11 06:06:00,2024-07-11 06:41:00,5.34,10.55,1.0,0.0,4.01,0.63,7.17,Uber Black,Cartão,Concluída,4,35,3.6,Renegade
2021,user_203,driver_372,Curitiba,MG,2024-04-11 18:59:00,2024-04-11 19:03:00,2024-04-11 19:43:00,14.77,28.98,2.0,28.98,1.2,4.19,60.95,Uber Comfort,Pix,Em andamento,4,40,3.3,Compass
2022,user_616,driver_439,Rio de Janeiro,BA,2024-02-20 13:29:00,2024-02-20 13:32:00,2024-02-20 14:14:00,27.53,44.4,1.0,0.0,2.69,7.51,49.22,UberX,Cartão,Concluída,3,42,4.5,HB20
2023,user_1129,driver_132,Recife,DF,2024-05-31 06:47:00,2024-05-31 07:02:00,2024-05-31 07:59:00,7.34,13.55,1.5,6.78,4.11,6.48,22.7,UberX,Pix,Em andamento,15,57,4.8,Kwid
2024,user_1037,driver_105,Brasília,RS,2024-05-23 05:37:00,2024-05-23 05:44:00,2024-05-23 06:13:00,14.33,30.81,1.0,0.0,1.31,7.93,37.43,Uber Black,Pix,Concluída,7,29,4.2,Onix
2025,user_696,driver_267,Recife,SP,2024-07-14 13:46:00,2024-07-14 14:00:00,2024-07-14 14:39:00,1.2,2.59,2.0,2.59,0.96,8.29,12.51,Uber Comfort,Pix,Cancelada,14,39,3.9,Argo
2026,user_718,driver_481,Belo Horizonte,RJ,2024-01-08 02:36:00,2024-01-08 02:46:00,2024-01-08 03:05:00,1.2,3.04,1.5,1.52,3.54,5.5,6.52,UberX,Pix,Cancelada,10,19,3.9,Compass
2027,user_545,driver_330,Belo Horizonte,PR,2024-02-17 15:46:00,2024-02-17 15:55:00,2024-02-17 16:19:00,2.36,3.94,1.0,0.0,4.49,1.8,1.25,Uber Comfort,Pix,Concluída,9,24,4.0,Kwid
2028,user_85,driver_348,Porto Alegre,MG,2024-05-01 10:57:00,2024-05-01 11:12:00,2024-05-01 12:11:00,21.66,63.66,1.0,0.0,3.2,2.77,63.23,UberX,Dinheiro,Concluída,15,59,4.1,Argo
2029,user_1027,driver_587,São Paulo,BA,2024-05-25 15:23:00,2024-05-25 15:31:00,2024-05-25 16:31:00,28.32,59.34,1.0,0.0,0.61,7.05,65.78,UberX,Pix,Concluída,8,60,3.2,Argo
2030,user_458,driver_470,Salvador,DF,2024-02-26 13:44:00,2024-02-26 13:47:00,2024-02-26 14:09:00,3.0,7.96,2.0,7.96,4.8,4.62,15.74,Uber Comfort,Cartão,Concluída,3,22,3.3,HB20
2031,user_117,driver_33,Brasília,BA,2024-06-14 03:14:00,2024-06-14 03:18:00,2024-06-14 03:38:00,4.63,12.55,2.0,12.55,2.89,4.07,26.28,Uber Black,Dinheiro,Concluída,4,20,3.2,Renegade
2032,user_306,driver_570,Recife,PR,2024-03-07 07:21:00,2024-03-07 07:36:00,2024-03-07 07:58:00,1.68,4.26,1.5,2.13,4.72,8.41,10.08,Uber Comfort,Pix,Concluída,15,22,3.8,Onix
2033,user_250,driver_220,Brasília,RJ,2024-09-17 00:55:00,2024-09-17 00:59:00,2024-09-17 01:43:00,23.07,38.21,1.5,19.11,1.72,7.13,62.73,Uber Comfort,Cartão,Concluída,4,44,4.6,Gol
2034,user_530,driver_137,Porto Alegre,MG,2024-12-16 13:42:00,2024-12-16 13:51:00,2024-12-16 14:09:00,6.01,15.16,1.0,0.0,1.22,6.74,20.68,UberX,Dinheiro,Concluída,9,18,3.2,Civic
2035,user_713,driver_458,Brasília,MG,2024-02-19 13:06:00,2024-02-19 13:09:00,2024-02-19 13:17:00,17.66,35.42,1.5,17.71,1.99,5.62,56.76,Uber Black,Dinheiro,Concluída,3,8,4.8,Kwid
2036,user_508,driver_340,Recife,BA,2024-03-23 17:38:00,2024-03-23 17:41:00,2024-03-23 18:19:00,24.29,71.2,1.0,0.0,0.21,7.55,78.54,UberX,Dinheiro,Em andamento,3,38,4.7,Corolla
2037,user_1044,driver_523,Curitiba,BA,2024-05-19 21:26:00,2024-05-19 21:30:00,2024-05-19 21:48:00,27.5,70.67,2.0,70.67,4.18,0.58,137.74,Uber Black,Cartão,Concluída,4,18,4.4,Renegade
2038,user_841,driver_81,Belo Horizonte,RS,2024-05-05 14:24:00,2024-05-05 14:25:00,2024-05-05 14:48:00,14.31,27.24,1.0,0.0,3.12,5.46,29.58,Uber Black,Cartão,Concluída,1,23,3.5,Creta
2039,user_865,driver_151,Curitiba,BA,2024-12-21 06:35:00,2024-12-21 06:45:00,2024-12-21 06:59:00,20.84,36.25,1.0,0.0,1.26,2.63,37.62,UberX,Dinheiro,Concluída,10,14,4.6,Onix
2040,user_317,driver_118,Salvador,DF,2024-04-05 06:48:00,2024-04-05 07:00:00,2024-04-05 07:29:00,29.91,77.19,1.0,0.0,3.68,9.01,82.52,Uber Black,Pix,Cancelada,12,29,3.0,Onix
2041,user_875,driver_58,Brasília,RJ,2024-06-15 19:09:00,2024-06-15 19:15:00,2024-06-15 19:48:00,25.39,54.93,1.0,0.0,2.27,9.28,61.94,UberX,Cartão,Em andamento,6,33,4.1,Onix
2042,user_498,driver_221,Belo Horizonte,BA,2024-09-06 12:51:00,2024-09-06 13:02:00,2024-09-06 13:48:00,18.61,52.53,1.0,0.0,0.54,3.42,55.41,Uber Comfort,Dinheiro,Concluída,11,46,3.8,Compass
2043,user_222,driver_10,Curitiba,MG,2024-10-27 14:07:00,2024-10-27 14:10:00,2024-10-27 14:49:00,16.96,27.24,1.0,0.0,2.18,0.52,25.58,Uber Black,Cartão,Concluída,3,39,4.9,Argo
2044,user_474,driver_280,Rio de Janeiro,BA,2024-04-20 08:49:00,2024-04-20 08:50:00,2024-04-20 09:09:00,1.02,2.77,1.5,1.39,1.34,8.06,10.88,Uber Black,Pix,Concluída,1,19,4.5,Compass
2045,user_1152,driver_537,Curitiba,PE,2024-06-13 17:48:00,2024-06-13 17:54:00,2024-06-13 18:06:00,1.83,3.18,1.0,0.0,0.02,3.83,6.99,UberX,Pix,Concluída,6,12,4.1,Argo
2046,user_700,driver_241,Brasília,RJ,2024-07-10 19:57:00,2024-07-10 20:11:00,2024-07-10 20:20:00,29.3,59.22,1.0,0.0,3.21,0.35,56.36,UberX,Pix,Concluída,14,9,5.0,Creta
2047,user_434,driver_117,Recife,DF,2024-02-20 23:55:00,2024-02-21 00:07:00,2024-02-21 00:18:00,18.35,37.43,1.0,0.0,3.01,3.14,37.56,Uber Black,Cartão,Concluída,12,11,4.9,Argo
2048,user_308,driver_22,Porto Alegre,PE,2024-08-13 01:52:00,2024-08-13 01:54:00,2024-08-13 02:20:00,24.31,59.04,1.5,29.52,3.39,3.87,89.04,Uber Black,Dinheiro,Concluída,2,26,4.7,Argo
2049,user_594,driver_244,Brasília,DF,2024-10-21 11:43:00,2024-10-21 11:52:00,2024-10-21 12:03:00,25.36,63.9,1.0,0.0,1.49,2.31,64.72,Uber Black,Cartão,Concluída,9,11,4.8,Civic
2050,user_1081,driver_476,Curitiba,RJ,2024-02-28 18:19:00,2024-02-28 18:29:00,2024-02-28 18:35:00,2.67,4.22,1.5,2.11,2.24,9.45,13.54,Uber Comfort,Cartão,Em andamento,10,6,4.3,Creta
2051,user_957,driver_517,Brasília,RS,2024-02-22 17:24:00,2024-02-22 17:38:00,2024-02-22 18:29:00,7.17,21.17,1.0,0.0,3.0,2.68,20.85,Uber Comfort,Cartão,Concluída,14,51,3.5,Civic
2052,user_684,driver_426,Porto Alegre,PE,2024-01-11 04:48:00,2024-01-11 04:58:00,2024-01-11 05:45:00,13.66,38.87,1.0,0.0,3.44,1.49,36.92,Uber Comfort,Cartão,Concluída,10,47,4.5,HB20
2053,user_712,driver_192,Recife,MG,2024-01-23 07:41:00,2024-01-23 07:50:00,2024-01-23 08:02:00,20.11,38.55,1.0,0.0,0.88,6.99,44.66,Uber Black,Dinheiro,Concluída,9,12,4.4,Gol
2054,user_1134,driver_144,Rio de Janeiro,MG,2024-11-10 18:05:00,2024-11-10 18:16:00,2024-11-10 18:45:00,12.02,30.53,1.0,0.0,4.7,7.72,33.55,Uber Black,Cartão,Cancelada,11,29,3.2,Compass
2055,user_1169,driver_104,Salvador,DF,2024-12-12 22:47:00,2024-12-12 22:51:00,2024-12-12 23:34:00,18.58,43.07,1.0,0.0,3.33,9.51,49.25,Uber Comfort,Pix,Concluída,4,43,3.7,Compass
2056,user_863,driver_332,Rio de Janeiro,RS,2024-06-17 14:44:00,2024-06-17 14:55:00,2024-06-17 15:09:00,24.16,53.09,1.5,26.55,4.66,7.44,82.42,Uber Black,Cartão,Concluída,11,14,3.0,Creta
2057,user_766,driver_111,Belo Horizonte,DF,2024-08-18 14:10:00,2024-08-18 14:17:00,2024-08-18 14:26:00,25.12,70.89,1.5,35.45,0.85,5.86,111.35,Uber Black,Dinheiro,Concluída,7,9,5.0,Kwid
2058,user_1082,driver_408,Brasília,RS,2024-09-04 05:40:00,2024-09-04 05:55:00,2024-09-04 06:05:00,6.56,10.74,1.0,0.0,3.8,3.2,10.14,UberX,Cartão,Cancelada,15,10,4.7,Compass
2059,user_865,driver_228,Brasília,PR,2024-04-24 09:28:00,2024-04-24 09:29:00,2024-04-24 10:06:00,1.98,5.87,1.0,0.0,2.27,4.73,8.33,Uber Black,Cartão,Cancelada,1,37,3.9,Civic
2060,user_390,driver_305,Curitiba,SP,2024-10-12 11:52:00,2024-10-12 11:58:00,2024-10-12 12:53:00,13.86,36.13,1.0,0.0,0.57,8.13,43.69,UberX,Pix,Concluída,6,55,4.0,Civic
2061,user_818,driver_22,Brasília,RS,2024-08-05 18:55:00,2024-08-05 18:58:00,2024-08-05 19:07:00,13.21,38.43,1.0,0.0,4.65,2.43,36.21,Uber Comfort,Cartão,Concluída,3,9,3.8,Corolla
2062,user_240,driver_240,Belo Horizonte,SP,2024-10-30 20:22:00,2024-10-30 20:34:00,2024-10-30 20:59:00,16.72,37.93,1.5,18.96,4.67,4.11,56.33,Uber Black,Dinheiro,Concluída,12,25,3.2,Kwid
2063,user_446,driver_278,Porto Alegre,RS,2024-03-16 18:33:00,2024-03-16 18:44:00,2024-03-16 19:18:00,11.58,22.33,1.0,0.0,1.56,3.98,24.75,Uber Black,Cartão,Concluída,11,34,4.4,Onix
2064,user_869,driver_149,Belo Horizonte,PR,2024-04-03 13:13:00,2024-04-03 13:19:00,2024-04-03 14:08:00,16.57,49.66,1.0,0.0,0.42,4.74,53.98,Uber Comfort,Cartão,Concluída,6,49,4.9,HB20
2065,user_224,driver_268,São Paulo,DF,2024-11-18 14:22:00,2024-11-18 14:28:00,2024-11-18 15:23:00,29.86,68.9,1.5,34.45,3.73,2.63,102.25,UberX,Pix,Concluída,6,55,3.9,Compass
2066,user_1038,driver_149,Salvador,RJ,2024-04-01 12:52:00,2024-04-01 12:53:00,2024-04-01 13:47:00,28.07,52.73,1.0,0.0,2.44,7.13,57.42,Uber Comfort,Pix,Concluída,1,54,4.2,Civic
2067,user_1142,driver_261,Salvador,PR,2024-06-09 03:24:00,2024-06-09 03:31:00,2024-06-09 04:02:00,14.94,22.86,1.0,0.0,0.4,1.81,24.27,Uber Comfort,Pix,Cancelada,7,31,4.5,Civic
2068,user_949,driver_108,Rio de Janeiro,MG,2024-07-02 21:55:00,2024-07-02 22:10:00,2024-07-02 22:30:00,16.18,37.31,1.5,18.66,4.17,3.41,55.21,Uber Comfort,Dinheiro,Concluída,15,20,3.9,Corolla
2069,user_1005,driver_426,Belo Horizonte,PR,2024-01-12 10:41:00,2024-01-12 10:48:00,2024-01-12 11:06:00,12.47,21.12,1.5,10.56,3.49,8.35,36.54,Uber Comfort,Pix,Concluída,7,18,3.5,Renegade
2070,user_1050,driver_333,Rio de Janeiro,PR,2024-01-25 13:10:00,2024-01-25 13:20:00,2024-01-25 13:52:00,29.94,86.69,1.0,0.0,3.12,6.15,89.72,Uber Black,Cartão,Concluída,10,32,3.2,Argo
2071,user_1180,driver_527,Porto Alegre,SP,2024-05-13 10:17:00,2024-05-13 10:24:00,2024-05-13 10:55:00,26.83,64.78,1.0,0.0,0.59,0.86,65.05,UberX,Cartão,Em andamento,7,31,3.6,Onix
2072,user_613,driver_223,Belo Horizonte,PR,2024-05-27 00:11:00,2024-05-27 00:24:00,2024-05-27 01:19:00,19.79,56.01,1.0,0.0,2.36,0.3,53.95,Uber Comfort,Cartão,Concluída,13,55,4.6,Kwid
2073,user_1139,driver_463,Belo Horizonte,SP,2024-01-14 22:13:00,2024-01-14 22:28:00,2024-01-14 22:38:00,23.63,37.75,1.0,0.0,3.49,2.11,36.37,UberX,Pix,Concluída,15,10,4.4,Renegade
2074,user_160,driver_568,Belo Horizonte,PE,2024-07-05 01:36:00,2024-07-05 01:40:00,2024-07-05 02:01:00,1.88,3.83,1.0,0.0,2.49,0.11,1.45,Uber Comfort,Pix,Concluída,4,21,4.1,Argo
2075,user_44,driver_456,Porto Alegre,RS,2024-09-02 14:32:00,2024-09-02 14:39:00,2024-09-02 14:56:00,11.81,19.55,1.0,0.0,2.24,3.77,21.08,Uber Comfort,Dinheiro,Concluída,7,17,4.1,Kwid
2076,user_1185,driver_258,Salvador,SP,2024-10-27 10:14:00,2024-10-27 10:21:00,2024-10-27 11:14:00,3.89,7.16,1.0,0.0,4.81,9.0,11.35,Uber Black,Cartão,Concluída,7,53,4.8,Corolla
2077,user_151,driver_513,São Paulo,RJ,2024-05-22 13:22:00,2024-05-22 13:35:00,2024-05-22 14:23:00,16.29,29.68,1.0,0.0,4.98,9.86,34.56,Uber Black,Cartão,Concluída,13,48,4.6,Argo
2078,user_460,driver_189,Rio de Janeiro,SP,2024-11-19 16:59:00,2024-11-19 17:00:00,2024-11-19 17:50:00,6.82,13.97,1.0,0.0,4.78,8.62,17.81,Uber Black,Dinheiro,Concluída,1,50,3.8,HB20
2079,user_153,driver_212,Porto Alegre,DF,2024-03-26 17:24:00,2024-03-26 17:27:00,2024-03-26 18:27:00,5.11,13.19,1.0,0.0,1.33,2.47,14.33,UberX,Dinheiro,Concluída,3,60,3.5,Compass
2080,user_156,driver_328,Curitiba,PR,2024-09-16 12:29:00,2024-09-16 12:35:00,2024-09-16 13:16:00,24.89,57.65,1.0,0.0,0.97,7.17,63.85,UberX,Cartão,Concluída,6,41,4.4,Onix
2081,user_1192,driver_30,Recife,SP,2024-04-21 04:04:00,2024-04-21 04:19:00,2024-04-21 04:48:00,22.57,51.45,1.0,0.0,3.56,8.77,56.66,Uber Comfort,Pix,Concluída,15,29,3.3,Argo
2082,user_843,driver_38,Salvador,BA,2024-01-09 22:35:00,2024-01-09 22:39:00,2024-01-09 23:21:00,5.98,17.56,1.0,0.0,1.33,8.42,24.65,UberX,Cartão,Cancelada,4,42,3.6,Compass
2083,user_68,driver_477,Salvador,SP,2024-05-20 05:36:00,2024-05-20 05:48:00,2024-05-20 06:34:00,12.22,26.98,1.0,0.0,0.82,2.05,28.21,Uber Black,Dinheiro,Concluída,12,46,4.5,Argo
2084,user_440,driver_461,Porto Alegre,PR,2024-08-10 07:52:00,2024-08-10 07:56:00,2024-08-10 08:53:00,2.96,6.0,1.0,0.0,2.95,2.2,5.25,UberX,Pix,Concluída,4,57,3.4,Compass
2085,user_659,driver_291,Rio de Janeiro,SP,2024-06-21 02:09:00,2024-06-21 02:16:00,2024-06-21 02:53:00,8.65,22.77,2.0,22.77,3.09,7.39,49.84,UberX,Cartão,Concluída,7,37,3.8,Corolla
2086,user_334,driver_142,Curitiba,RS,2024-01-22 09:54:00,2024-01-22 10:06:00,2024-01-22 10:44:00,29.7,67.32,1.0,0.0,1.08,3.66,69.9,Uber Comfort,Cartão,Concluída,12,38,4.8,Civic
2087,user_845,driver_14,São Paulo,PE,2024-06-22 06:05:00,2024-06-22 06:15:00,2024-06-22 06:47:00,27.41,73.84,1.0,0.0,4.54,7.2,76.5,UberX,Dinheiro,Concluída,10,32,4.9,Kwid
2088,user_194,driver_9,Recife,RS,2024-03-28 04:45:00,2024-03-28 04:47:00,2024-03-28 04:55:00,17.87,32.72,1.0,0.0,2.73,4.59,34.58,Uber Comfort,Pix,Concluída,2,8,3.7,Renegade
2089,user_802,driver_542,Recife,PE,2024-05-02 17:32:00,2024-05-02 17:47:00,2024-05-02 17:52:00,26.97,43.41,1.0,0.0,4.84,5.67,44.24,Uber Black,Pix,Concluída,15,5,4.7,Onix
2090,user_300,driver_477,Brasília,PR,2024-11-06 05:50:00,2024-11-06 05:53:00,2024-11-06 06:27:00,9.23,14.81,1.0,0.0,0.43,6.1,20.48,UberX,Dinheiro,Concluída,3,34,4.6,Corolla
2091,user_332,driver_554,Rio de Janeiro,PE,2024-01-27 01:43:00,2024-01-27 01:56:00,2024-01-27 02:45:00,29.24,62.04,1.0,0.0,3.67,5.12,63.49,Uber Black,Pix,Cancelada,13,49,3.0,Civic
2092,user_890,driver_267,Salvador,BA,2024-05-20 03:01:00,2024-05-20 03:04:00,2024-05-20 03:20:00,23.75,64.8,1.0,0.0,3.84,9.25,70.21,UberX,Dinheiro,Concluída,3,16,5.0,Argo
2093,user_1130,driver_458,Belo Horizonte,BA,2024-02-03 07:53:00,2024-02-03 07:56:00,2024-02-03 08:56:00,6.48,15.89,1.5,7.95,1.39,5.49,27.94,Uber Comfort,Cartão,Concluída,3,60,4.8,Renegade
2094,user_1089,driver_277,Rio de Janeiro,RS,2024-01-31 10:31:00,2024-01-31 10:38:00,2024-01-31 10:53:00,25.43,40.48,2.0,40.48,2.36,4.32,82.92,Uber Comfort,Dinheiro,Concluída,7,15,4.3,Compass
2095,user_410,driver_308,Recife,RS,2024-08-13 13:10:00,2024-08-13 13:18:00,2024-08-13 13:47:00,7.1,16.34,2.0,16.34,1.08,9.43,41.03,UberX,Dinheiro,Concluída,8,29,4.6,Creta
2096,user_947,driver_590,São Paulo,DF,2024-09-28 02:46:00,2024-09-28 02:57:00,2024-09-28 03:35:00,20.92,43.43,1.0,0.0,1.03,7.92,50.32,UberX,Cartão,Concluída,11,38,3.8,Civic
2097,user_510,driver_299,São Paulo,MG,2024-07-05 17:50:00,2024-07-05 18:00:00,2024-07-05 18:08:00,19.71,37.95,1.0,0.0,0.11,1.37,39.21,Uber Black,Cartão,Concluída,10,8,4.7,Argo
2098,user_1062,driver_465,Salvador,PE,2024-01-31 09:13:00,2024-01-31 09:28:00,2024-01-31 09:34:00,10.9,29.47,1.0,0.0,0.84,5.49,34.12,Uber Comfort,Pix,Concluída,15,6,3.4,Gol
2099,user_520,driver_486,Porto Alegre,RS,2024-11-08 18:37:00,2024-11-08 18:44:00,2024-11-08 19:43:00,13.24,25.81,1.0,0.0,0.87,7.17,32.11,Uber Comfort,Pix,Concluída,7,59,4.8,Compass
2100,user_849,driver_16,Salvador,BA,2024-08-18 16:19:00,2024-08-18 16:24:00,2024-08-18 17:20:00,26.73,70.34,1.0,0.0,0.76,0.82,70.4,Uber Comfort,Pix,Concluída,5,56,4.0,Compass
2101,user_367,driver_23,Recife,DF,2024-10-10 21:58:00,2024-10-10 22:09:00,2024-10-10 22:25:00,27.84,60.23,1.5,30.11,4.64,1.7,87.4,Uber Black,Pix,Cancelada,11,16,3.6,Compass
2102,user_977,driver_231,Brasília,SP,2024-08-06 14:50:00,2024-08-06 14:54:00,2024-08-06 15:07:00,17.58,44.21,1.5,22.11,1.44,7.82,72.7,Uber Black,Pix,Cancelada,4,13,4.3,Creta
2103,user_272,driver_363,Porto Alegre,RS,2024-02-23 09:58:00,2024-02-23 10:03:00,2024-02-23 10:11:00,3.66,10.94,1.0,0.0,4.77,1.69,7.86,Uber Black,Cartão,Concluída,5,8,3.2,Creta
2104,user_284,driver_72,Salvador,RS,2024-01-24 06:54:00,2024-01-24 07:03:00,2024-01-24 07:12:00,3.73,9.04,1.0,0.0,0.43,3.18,11.79,UberX,Cartão,Concluída,9,9,4.2,Compass
2105,user_644,driver_79,Porto Alegre,BA,2024-05-17 05:39:00,2024-05-17 05:47:00,2024-05-17 06:24:00,14.25,30.57,1.0,0.0,0.58,2.49,32.48,Uber Black,Cartão,Cancelada,8,37,3.7,Renegade
2106,user_956,driver_298,Porto Alegre,RS,2024-05-25 14:40:00,2024-05-25 14:48:00,2024-05-25 14:53:00,16.79,29.16,2.0,29.16,3.47,3.92,58.77,UberX,Cartão,Concluída,8,5,4.2,Gol
2107,user_574,driver_576,Curitiba,RJ,2024-08-25 13:26:00,2024-08-25 13:36:00,2024-08-25 14:18:00,9.86,25.69,1.0,0.0,0.26,0.53,25.96,UberX,Cartão,Concluída,10,42,3.8,Civic
2108,user_1183,driver_555,Salvador,SP,2024-05-01 05:43:00,2024-05-01 05:49:00,2024-05-01 06:48:00,16.11,37.54,1.0,0.0,1.37,4.39,40.56,Uber Black,Pix,Concluída,6,59,3.2,Onix
2109,user_596,driver_541,Brasília,SP,2024-10-22 17:18:00,2024-10-22 17:19:00,2024-10-22 17:30:00,29.79,67.86,1.0,0.0,0.63,0.26,67.49,Uber Comfort,Pix,Concluída,1,11,3.6,Kwid
2110,user_714,driver_84,Brasília,MG,2024-06-24 10:13:00,2024-06-24 10:25:00,2024-06-24 10:39:00,5.81,15.49,2.0,15.49,1.55,1.28,30.71,UberX,Pix,Concluída,12,14,4.5,Creta
2111,user_161,driver_591,São Paulo,DF,2024-01-08 05:18:00,2024-01-08 05:26:00,2024-01-08 05:44:00,1.55,3.83,1.0,0.0,4.03,5.19,4.99,Uber Black,Pix,Concluída,8,18,4.1,HB20
2112,user_1097,driver_283,Porto Alegre,DF,2024-02-08 04:22:00,2024-02-08 04:23:00,2024-02-08 04:41:00,17.21,46.99,1.0,0.0,4.23,1.48,44.24,Uber Comfort,Cartão,Concluída,1,18,4.2,Civic
2113,user_1127,driver_366,Porto Alegre,PR,2024-02-22 02:03:00,2024-02-22 02:14:00,2024-02-22 02:31:00,27.79,68.58,1.0,0.0,0.29,2.89,71.18,UberX,Dinheiro,Concluída,11,17,4.0,Compass
2114,user_323,driver_53,Porto Alegre,SP,2024-12-16 09:38:00,2024-12-16 09:49:00,2024-12-16 10:09:00,27.37,65.1,1.5,32.55,3.86,9.28,103.07,UberX,Cartão,Concluída,11,20,4.4,Civic
2115,user_538,driver_125,Salvador,DF,2024-01-30 07:10:00,2024-01-30 07:12:00,2024-01-30 07:25:00,3.55,8.44,1.5,4.22,4.58,1.54,9.62,Uber Black,Pix,Concluída,2,13,3.8,Corolla
2116,user_1156,driver_319,Curitiba,SP,2024-02-10 00:30:00,2024-02-10 00:43:00,2024-02-10 00:57:00,26.5,69.31,2.0,69.31,4.4,8.75,142.97,Uber Black,Dinheiro,Concluída,13,14,3.1,Corolla
2117,user_607,driver_545,Brasília,PE,2024-07-30 09:24:00,2024-07-30 09:39:00,2024-07-30 10:28:00,10.93,19.53,1.0,0.0,2.84,9.79,26.48,Uber Black,Pix,Cancelada,15,49,4.6,Compass
2118,user_258,driver_282,Curitiba,RJ,2024-01-12 17:27:00,2024-01-12 17:41:00,2024-01-12 17:58:00,4.08,8.01,1.0,0.0,3.14,4.12,8.99,Uber Comfort,Cartão,Concluída,14,17,3.7,Creta
2119,user_488,driver_338,Brasília,PE,2024-08-07 01:53:00,2024-08-07 01:57:00,2024-08-07 02:43:00,26.34,44.89,1.0,0.0,4.01,9.19,50.07,Uber Black,Pix,Concluída,4,46,4.2,HB20
2120,user_466,driver_12,Brasília,BA,2024-10-06 10:59:00,2024-10-06 11:08:00,2024-10-06 12:03:00,13.69,35.74,2.0,35.74,1.3,3.04,73.22,Uber Black,Dinheiro,Concluída,9,55,4.2,Compass
2121,user_563,driver_144,Recife,RJ,2024-12-12 01:53:00,2024-12-12 02:06:00,2024-12-12 02:50:00,6.59,12.17,1.0,0.0,3.48,7.8,16.49,Uber Black,Cartão,Concluída,13,44,4.1,Renegade
2122,user_1088,driver_40,Belo Horizonte,RS,2024-04-24 15:42:00,2024-04-24 15:50:00,2024-04-24 16:34:00,8.28,15.77,1.0,0.0,3.77,9.09,21.09,Uber Black,Dinheiro,Cancelada,8,44,4.8,Corolla
2123,user_480,driver_439,Porto Alegre,BA,2024-08-20 01:00:00,2024-08-20 01:11:00,2024-08-20 01:54:00,22.69,39.25,1.5,19.62,4.35,8.2,62.72,Uber Comfort,Pix,Concluída,11,43,4.9,Compass
2124,user_261,driver_265,São Paulo,BA,2024-03-22 02:39:00,2024-03-22 02:49:00,2024-03-22 03:31:00,23.07,46.01,1.0,0.0,1.55,7.06,51.52,Uber Comfort,Cartão,Concluída,10,42,4.8,Onix
2125,user_989,driver_281,Rio de Janeiro,MG,2024-05-17 16:22:00,2024-05-17 16:31:00,2024-05-17 17:04:00,11.35,19.09,2.0,19.09,0.19,6.26,44.25,Uber Black,Pix,Cancelada,9,33,3.9,Renegade
2126,user_680,driver_501,Belo Horizonte,SP,2024-01-15 13:59:00,2024-01-15 14:08:00,2024-01-15 14:17:00,2.65,7.74,1.5,3.87,4.39,1.83,9.05,Uber Black,Pix,Concluída,9,9,4.9,Creta
2127,user_373,driver_70,Curitiba,PE,2024-11-29 22:42:00,2024-11-29 22:51:00,2024-11-29 23:01:00,11.32,22.93,1.0,0.0,2.96,0.56,20.53,Uber Black,Cartão,Concluída,9,10,4.3,Gol
2128,user_574,driver_464,Belo Horizonte,PR,2024-01-18 08:43:00,2024-01-18 08:58:00,2024-01-18 09:33:00,25.84,73.96,1.0,0.0,3.97,1.08,71.07,UberX,Pix,Cancelada,15,35,3.0,Kwid
2129,user_352,driver_246,Rio de Janeiro,SP,2024-09-26 07:38:00,2024-09-26 07:53:00,2024-09-26 08:27:00,4.58,10.46,1.0,0.0,0.68,8.06,17.84,Uber Comfort,Pix,Concluída,15,34,4.6,Corolla
2130,user_950,driver_223,Brasília,PE,2024-12-12 18:05:00,2024-12-12 18:19:00,2024-12-12 19:14:00,28.04,80.38,1.0,0.0,0.36,1.84,81.86,Uber Comfort,Cartão,Cancelada,14,55,4.5,Gol
2131,user_505,driver_573,Salvador,MG,2024-07-07 18:07:00,2024-07-07 18:16:00,2024-07-07 19:01:00,14.44,31.2,1.0,0.0,2.11,6.42,35.51,Uber Comfort,Dinheiro,Concluída,9,45,3.8,Gol
2132,user_31,driver_132,Curitiba,PR,2024-01-20 20:17:00,2024-01-20 20:28:00,2024-01-20 20:58:00,26.2,52.46,1.0,0.0,2.51,0.54,50.49,UberX,Dinheiro,Concluída,11,30,4.1,Civic
2133,user_1166,driver_181,Brasília,RS,2024-07-14 17:44:00,2024-07-14 17:52:00,2024-07-14 18:18:00,17.38,36.61,1.0,0.0,3.44,9.73,42.9,UberX,Pix,Concluída,8,26,4.5,Kwid
2134,user_228,driver_547,Salvador,DF,2024-02-29 07:09:00,2024-02-29 07:17:00,2024-02-29 07:51:00,22.3,43.79,1.0,0.0,3.8,2.01,42.0,Uber Comfort,Dinheiro,Concluída,8,34,4.7,Corolla
